fpl_id,fixture_fpl_id,gameweek,kickoff_time,was_home,opponent_team_fpl_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,total_points,value,selected,transfers_in,transfers_out,transfers_balance
378,1,1,2025-08-15T19:00:00Z,True,4,Bournemouth,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,9069,0,0,0
378,19,2,2025-08-25T19:00:00Z,False,15,Newcastle,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,10640,189,1527,-1338
378,25,3,2025-08-31T15:30:00Z,True,1,Arsenal,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,10442,160,1349,-1189
378,34,4,2025-09-14T13:00:00Z,False,3,Burnley,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,20741,9590,4001,5589
378,46,5,2025-09-20T11:30:00Z,True,9,Everton,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,18933,1239,1710,-471
378,54,6,2025-09-27T14:00:00Z,False,8,Crystal Palace,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,18236,323,1286,-963
378,65,7,2025-10-04T16:30:00Z,False,7,Chelsea,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,17814,181,863,-682
378,75,8,2025-10-19T15:30:00Z,True,14,Man Utd,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,17572,172,839,-667
378,84,9,2025-10-25T19:00:00Z,False,5,Brentford,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,39,17301,105,632,-527
378,95,10,2025-11-01T20:00:00Z,True,2,Aston Villa,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,53413,20260,2934,17326
378,106,11,2025-11-09T16:30:00Z,False,13,Man City,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,46555,7099,2616,4483
378,117,12,2025-11-22T15:00:00Z,True,16,Nott'm Forest,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,49775,4000,2857,1143
378,130,13,2025-11-30T14:05:00Z,False,19,West Ham,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,44096,598,2001,-1403
378,137,14,2025-12-03T20:15:00Z,True,17,Sunderland,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,42505,334,1256,-922
378,146,15,2025-12-06T17:30:00Z,False,11,Leeds,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,41650,350,1333,-983
378,156,16,2025-12-13T15:00:00Z,True,6,Brighton,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,38383,347,3312,-2965
378,169,17,2025-12-20T17:30:00Z,False,18,Spurs,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,37463,220,1343,-1123
378,176,18,2025-12-27T15:00:00Z,True,20,Wolves,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,38,35987,153,1567,-1414
378,186,19,2026-01-01T17:30:00Z,True,11,Leeds,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,110724,23607,3385,20222
378,195,20,2026-01-04T15:15:00Z,False,10,Fulham,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,86887,27030,6884,20146
378,201,21,2026-01-08T20:00:00Z,False,1,Arsenal,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,105617,24344,7028,17316
378,215,22,2026-01-17T15:00:00Z,True,3,Burnley,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,120424,28770,10117,18653
378,222,23,2026-01-24T17:30:00Z,False,4,Bournemouth,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,132836,18931,7217,11714
378,235,24,2026-01-31T20:00:00Z,True,15,Newcastle,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,144598,20466,11154,9312
378,247,25,2026-02-08T16:30:00Z,True,13,Man City,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,151915,14591,7941,6650
378,258,26,2026-02-11T20:15:00Z,False,17,Sunderland,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,174932,14447,6409,8038
378,267,27,2026-02-22T14:00:00Z,False,16,Nott'm Forest,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,154096,4733,7319,-2586
378,277,28,2026-02-28T15:00:00Z,True,19,West Ham,5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,148876,2165,6744,-4579
378,290,29,2026-03-03T20:15:00Z,False,20,Wolves,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,141531,1629,8701,-7072
378,296,30,2026-03-15T16:30:00Z,True,18,Spurs,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,138843,2166,5884,-3718
378,303,31,2026-03-21T12:45:00Z,False,6,Brighton,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,122608,510,7509,-6999
378,316,32,2026-04-11T16:30:00Z,True,10,Fulham,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,128488,856,4752,-3896
378,325,33,2026-04-19T13:00:00Z,False,9,Everton,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,122400,547,5585,-5038
378,336,34,2026-04-25T14:00:00Z,True,8,Crystal Palace,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,123264,725,4137,-3412
378,348,35,2026-05-03T14:30:00Z,False,14,Man Utd,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,37,117811,570,3137,-2567
